CVE_ID,Product,CVSS_Score,Historical_Attack_Data,Exploit_Status,Patch_Availability,Description,Severity,Timestamp
CVE-2021-21972,VMware vCenter Server,5.8,72,Yes,Not Available,Real CVE affecting VMware vCenter Server,Critical,02:06.4
CVE-2021-34473,Microsoft Exchange Server,8,89,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,High,02:06.4
CVE-2021-34527,Microsoft Windows Print Spooler,9.1,93,Yes,Not Available,Real CVE affecting Microsoft Windows Print Spooler,High,02:06.4
CVE-2021-40444,Microsoft MSHTML,6.8,34,No,Not Available,Real CVE affecting Microsoft MSHTML,Critical,02:06.4
CVE-2022-0185,Linux Kernel,7.1,11,No,Available,Real CVE affecting Linux Kernel,Critical,02:06.4
CVE-2022-22965,Spring Framework,7.7,27,Yes,Available,Real CVE affecting Spring Framework,Low,02:06.4
CVE-2022-26134,Atlassian Confluence,5.8,56,No,Not Available,Real CVE affecting Atlassian Confluence,High,02:06.4
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool,7.8,68,Yes,Available,Real CVE affecting Microsoft Windows Support Diagnostic Tool,Low,02:06.4
CVE-2022-3602,OpenSSL,7.8,89,Yes,Available,Real CVE affecting OpenSSL,Low,02:06.4
CVE-2022-40684,Fortinet FortiOS,7,28,No,Not Available,Real CVE affecting Fortinet FortiOS,Low,02:06.4
CVE-2022-47966,Zoho ManageEngine,6,26,No,Available,Real CVE affecting Zoho ManageEngine,High,02:06.4
CVE-2023-0464,OpenSSL,9.3,60,No,Available,Real CVE affecting OpenSSL,Critical,02:06.4
CVE-2023-23397,Microsoft Outlook,8.7,29,No,Not Available,Real CVE affecting Microsoft Outlook,Medium,02:06.4
CVE-2023-27350,PaperCut NG/MF,6.2,93,Yes,Available,Real CVE affecting PaperCut NG/MF,Medium,02:06.4
CVE-2023-28252,Microsoft Windows Common Log File System,7.7,62,Yes,Not Available,Real CVE affecting Microsoft Windows Common Log File System,Medium,02:06.4
CVE-2023-2868,Barracuda ESG,9.6,37,Yes,Not Available,Real CVE affecting Barracuda ESG,Medium,02:06.4
CVE-2023-3519,Citrix NetScaler ADC,7.4,10,Yes,Available,Real CVE affecting Citrix NetScaler ADC,Low,02:06.4
CVE-2023-36884,Microsoft Office,6.8,33,No,Not Available,Real CVE affecting Microsoft Office,Medium,02:06.4
CVE-2023-40044,Progress MOVEit Transfer,6.1,14,No,Available,Real CVE affecting Progress MOVEit Transfer,High,02:06.4
CVE-2023-42793,JetBrains TeamCity,6.2,64,No,Available,Real CVE affecting JetBrains TeamCity,Critical,02:06.4
CVE-2023-42795,Google Chrome,9.5,72,Yes,Not Available,Real CVE affecting Google Chrome,Critical,02:06.4
CVE-2023-44487,HTTP/2 Protocol,6.9,63,No,Available,Real CVE affecting HTTP/2 Protocol,Medium,02:06.4
CVE-2023-4911,GNU C Library (glibc),5.8,62,No,Available,Real CVE affecting GNU C Library (glibc),Critical,02:06.4
CVE-2020-5902,F5 BIG-IP,5.2,25,Yes,Available,Real CVE affecting F5 BIG-IP,Low,02:06.4
CVE-2021-3156,Sudo,6.4,60,No,Available,Real CVE affecting Sudo,Critical,02:06.4
CVE-2020-3452,Cisco ASA,6.6,42,No,Not Available,Real CVE affecting Cisco ASA,High,02:06.4
CVE-2020-2551,Oracle WebLogic Server,7.5,48,Yes,Not Available,Real CVE affecting Oracle WebLogic Server,High,02:06.4
CVE-2020-5135,SonicWall VPN,6.5,77,Yes,Available,Real CVE affecting SonicWall VPN,Medium,02:06.4
CVE-2021-44228,Apache Log4j,5.1,13,Yes,Available,Real CVE affecting Apache Log4j,Low,02:06.4
CVE-2021-45046,Apache Log4j,7.9,28,No,Available,Real CVE affecting Apache Log4j,High,02:06.4
CVE-2021-45105,Apache Log4j,7.7,78,Yes,Available,Real CVE affecting Apache Log4j,Medium,02:06.4
CVE-2021-4104,Apache Log4j,8.8,32,No,Not Available,Real CVE affecting Apache Log4j,Medium,02:06.4
CVE-2021-44832,Apache Log4j,5,66,Yes,Available,Real CVE affecting Apache Log4j,Critical,02:06.4
CVE-2023-22515,Atlassian Confluence,7.6,91,Yes,Available,Real CVE affecting Atlassian Confluence,Low,02:06.4
CVE-2023-22518,Atlassian Confluence,6.1,73,No,Not Available,Real CVE affecting Atlassian Confluence,Critical,02:06.4
CVE-2021-35211,SolarWinds Serv-U,7.8,71,No,Available,Real CVE affecting SolarWinds Serv-U,Low,02:06.4
CVE-2020-14750,Oracle WebLogic Server,8.7,21,No,Available,Real CVE affecting Oracle WebLogic Server,Critical,02:06.4
CVE-2021-38647,Azure OMI,8.9,12,No,Available,Real CVE affecting Azure OMI,Critical,02:06.4
CVE-2021-42321,Microsoft Exchange Server,7.5,72,Yes,Available,Real CVE affecting Microsoft Exchange Server,Medium,02:06.4
CVE-2022-0847,Linux Kernel,6.6,76,Yes,Not Available,Real CVE affecting Linux Kernel,Medium,02:06.4
CVE-2021-26084,Atlassian Confluence,9,68,Yes,Not Available,Real CVE affecting Atlassian Confluence,Medium,02:06.4
CVE-2021-34523,Microsoft Exchange Server,8.1,51,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,Low,02:06.4
CVE-2020-0601,Microsoft Windows,6.1,10,No,Not Available,Real CVE affecting Microsoft Windows,Low,02:06.4
CVE-2020-0796,Microsoft Windows,9.7,86,No,Available,Real CVE affecting Microsoft Windows,Low,02:06.4
CVE-2020-1350,Microsoft Windows DNS Server,6.9,77,No,Not Available,Real CVE affecting Microsoft Windows DNS Server,Medium,02:06.4
CVE-2020-1472,Microsoft Netlogon,6.9,68,No,Available,Real CVE affecting Microsoft Netlogon,Low,02:06.4
CVE-2020-14882,Oracle WebLogic Server,7.4,52,No,Not Available,Real CVE affecting Oracle WebLogic Server,Medium,02:06.4
CVE-2020-17087,Microsoft Windows Kernel,9,92,No,Not Available,Real CVE affecting Microsoft Windows Kernel,Critical,02:06.4
CVE-2021-22986,F5 BIG-IP,7.2,82,Yes,Available,Real CVE affecting F5 BIG-IP,Low,02:06.4
CVE-2021-26855,Microsoft Exchange Server,7.1,54,No,Available,Real CVE affecting Microsoft Exchange Server,High,02:06.4
CVE-2021-21972,VMware vCenter Server,9.2,78,Yes,Available,Real CVE affecting VMware vCenter Server,High,02:06.4
CVE-2021-34473,Microsoft Exchange Server,5,73,Yes,Available,Real CVE affecting Microsoft Exchange Server,Medium,02:06.4
CVE-2021-34527,Microsoft Windows Print Spooler,6.4,31,No,Not Available,Real CVE affecting Microsoft Windows Print Spooler,Critical,02:06.4
CVE-2021-40444,Microsoft MSHTML,7.7,46,No,Not Available,Real CVE affecting Microsoft MSHTML,High,02:06.4
CVE-2022-0185,Linux Kernel,9.3,21,Yes,Not Available,Real CVE affecting Linux Kernel,Medium,02:06.4
CVE-2022-22965,Spring Framework,5.8,73,No,Available,Real CVE affecting Spring Framework,Low,02:06.4
CVE-2022-26134,Atlassian Confluence,5.2,69,Yes,Not Available,Real CVE affecting Atlassian Confluence,Medium,02:06.4
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool,5.9,60,No,Available,Real CVE affecting Microsoft Windows Support Diagnostic Tool,High,02:06.4
CVE-2022-3602,OpenSSL,5.4,68,Yes,Not Available,Real CVE affecting OpenSSL,Low,02:06.4
CVE-2022-40684,Fortinet FortiOS,7,70,Yes,Available,Real CVE affecting Fortinet FortiOS,Critical,02:06.4
CVE-2022-47966,Zoho ManageEngine,7.7,76,No,Available,Real CVE affecting Zoho ManageEngine,Critical,02:06.5
CVE-2023-0464,OpenSSL,8,27,No,Not Available,Real CVE affecting OpenSSL,Low,02:06.5
CVE-2023-23397,Microsoft Outlook,9.2,51,Yes,Available,Real CVE affecting Microsoft Outlook,Medium,02:06.5
CVE-2023-27350,PaperCut NG/MF,6.1,67,No,Available,Real CVE affecting PaperCut NG/MF,High,02:06.5
CVE-2023-28252,Microsoft Windows Common Log File System,5.5,49,Yes,Not Available,Real CVE affecting Microsoft Windows Common Log File System,Low,02:06.5
CVE-2023-2868,Barracuda ESG,9,30,No,Available,Real CVE affecting Barracuda ESG,Low,02:06.5
CVE-2023-3519,Citrix NetScaler ADC,8.6,32,No,Not Available,Real CVE affecting Citrix NetScaler ADC,High,02:06.5
CVE-2023-36884,Microsoft Office,9,36,Yes,Not Available,Real CVE affecting Microsoft Office,High,02:06.5
CVE-2023-40044,Progress MOVEit Transfer,9.7,14,No,Available,Real CVE affecting Progress MOVEit Transfer,Critical,02:06.5
CVE-2023-42793,JetBrains TeamCity,8.7,42,No,Not Available,Real CVE affecting JetBrains TeamCity,Low,02:06.5
CVE-2023-42795,Google Chrome,7.4,79,Yes,Available,Real CVE affecting Google Chrome,High,02:06.5
CVE-2023-44487,HTTP/2 Protocol,6.3,42,Yes,Not Available,Real CVE affecting HTTP/2 Protocol,High,02:06.5
CVE-2023-4911,GNU C Library (glibc),5.5,38,Yes,Not Available,Real CVE affecting GNU C Library (glibc),Low,02:06.5
CVE-2020-5902,F5 BIG-IP,5.7,94,Yes,Available,Real CVE affecting F5 BIG-IP,Critical,02:06.5
CVE-2021-3156,Sudo,5.3,51,Yes,Not Available,Real CVE affecting Sudo,Medium,02:06.5
CVE-2020-3452,Cisco ASA,8.3,55,No,Not Available,Real CVE affecting Cisco ASA,Critical,02:06.5
CVE-2020-2551,Oracle WebLogic Server,6.9,79,Yes,Available,Real CVE affecting Oracle WebLogic Server,Low,02:06.5
CVE-2020-5135,SonicWall VPN,7.3,20,Yes,Available,Real CVE affecting SonicWall VPN,High,02:06.5
CVE-2021-44228,Apache Log4j,7.5,15,Yes,Available,Real CVE affecting Apache Log4j,Medium,02:06.5
CVE-2021-45046,Apache Log4j,6,53,Yes,Available,Real CVE affecting Apache Log4j,High,02:06.5
CVE-2021-45105,Apache Log4j,8.6,63,Yes,Not Available,Real CVE affecting Apache Log4j,Medium,02:06.5
CVE-2021-4104,Apache Log4j,8.9,60,No,Available,Real CVE affecting Apache Log4j,Critical,02:06.5
CVE-2021-44832,Apache Log4j,8.9,29,No,Not Available,Real CVE affecting Apache Log4j,Medium,02:06.5
CVE-2023-22515,Atlassian Confluence,6.5,19,No,Not Available,Real CVE affecting Atlassian Confluence,Low,02:06.5
CVE-2023-22518,Atlassian Confluence,9.7,21,Yes,Not Available,Real CVE affecting Atlassian Confluence,Low,02:06.5
CVE-2021-35211,SolarWinds Serv-U,7.9,30,Yes,Not Available,Real CVE affecting SolarWinds Serv-U,High,02:06.5
CVE-2020-14750,Oracle WebLogic Server,8,25,No,Available,Real CVE affecting Oracle WebLogic Server,High,02:06.5
CVE-2021-38647,Azure OMI,7.6,29,Yes,Available,Real CVE affecting Azure OMI,High,02:06.5
CVE-2021-42321,Microsoft Exchange Server,8.6,57,No,Not Available,Real CVE affecting Microsoft Exchange Server,High,02:06.5
CVE-2022-0847,Linux Kernel,8.8,36,No,Not Available,Real CVE affecting Linux Kernel,Low,02:06.5
CVE-2021-26084,Atlassian Confluence,6.1,44,Yes,Available,Real CVE affecting Atlassian Confluence,Medium,02:06.5
CVE-2021-34523,Microsoft Exchange Server,8.9,27,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,Low,02:06.5
CVE-2020-0601,Microsoft Windows,8.8,55,No,Available,Real CVE affecting Microsoft Windows,High,02:06.5
CVE-2020-0796,Microsoft Windows,9.2,27,No,Available,Real CVE affecting Microsoft Windows,Low,02:06.5
CVE-2020-1350,Microsoft Windows DNS Server,6.5,32,Yes,Available,Real CVE affecting Microsoft Windows DNS Server,Medium,02:06.5
CVE-2020-1472,Microsoft Netlogon,7.6,61,Yes,Not Available,Real CVE affecting Microsoft Netlogon,Low,02:06.5
CVE-2020-14882,Oracle WebLogic Server,9.7,84,Yes,Available,Real CVE affecting Oracle WebLogic Server,High,02:06.5
CVE-2020-17087,Microsoft Windows Kernel,8.3,30,Yes,Not Available,Real CVE affecting Microsoft Windows Kernel,High,02:06.5
CVE-2021-22986,F5 BIG-IP,9.1,31,No,Available,Real CVE affecting F5 BIG-IP,High,02:06.5
CVE-2021-26855,Microsoft Exchange Server,9.1,81,No,Available,Real CVE affecting Microsoft Exchange Server,Critical,02:06.5
CVE-2021-21972,VMware vCenter Server,9.8,91,Yes,Not Available,Real CVE affecting VMware vCenter Server,Critical,02:06.5
CVE-2021-34473,Microsoft Exchange Server,8.6,28,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,Low,02:06.5
CVE-2021-34527,Microsoft Windows Print Spooler,5.1,75,Yes,Not Available,Real CVE affecting Microsoft Windows Print Spooler,Low,02:06.5
CVE-2021-40444,Microsoft MSHTML,6.3,23,No,Available,Real CVE affecting Microsoft MSHTML,High,02:06.5
CVE-2022-0185,Linux Kernel,6.3,48,Yes,Available,Real CVE affecting Linux Kernel,High,02:06.5
CVE-2022-22965,Spring Framework,9.6,15,Yes,Not Available,Real CVE affecting Spring Framework,Critical,02:06.5
CVE-2022-26134,Atlassian Confluence,9.5,94,Yes,Not Available,Real CVE affecting Atlassian Confluence,Medium,02:06.5
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool,5.6,49,Yes,Available,Real CVE affecting Microsoft Windows Support Diagnostic Tool,High,02:06.5
CVE-2022-3602,OpenSSL,8.4,46,No,Available,Real CVE affecting OpenSSL,Critical,02:06.5
CVE-2022-40684,Fortinet FortiOS,5.5,41,Yes,Available,Real CVE affecting Fortinet FortiOS,Medium,02:06.5
CVE-2022-47966,Zoho ManageEngine,6.2,84,No,Not Available,Real CVE affecting Zoho ManageEngine,Low,02:06.5
CVE-2023-0464,OpenSSL,6.6,58,Yes,Not Available,Real CVE affecting OpenSSL,Low,02:06.5
CVE-2023-23397,Microsoft Outlook,6.2,79,No,Available,Real CVE affecting Microsoft Outlook,Low,02:06.5
CVE-2023-27350,PaperCut NG/MF,6.3,70,No,Available,Real CVE affecting PaperCut NG/MF,Critical,02:06.5
CVE-2023-28252,Microsoft Windows Common Log File System,5.8,48,Yes,Not Available,Real CVE affecting Microsoft Windows Common Log File System,Critical,02:06.5
CVE-2023-2868,Barracuda ESG,8.5,92,No,Available,Real CVE affecting Barracuda ESG,Medium,02:06.5
CVE-2023-3519,Citrix NetScaler ADC,9.9,37,No,Available,Real CVE affecting Citrix NetScaler ADC,Medium,02:06.5
CVE-2023-36884,Microsoft Office,6.1,53,No,Available,Real CVE affecting Microsoft Office,Medium,02:06.5
CVE-2023-40044,Progress MOVEit Transfer,5,42,No,Available,Real CVE affecting Progress MOVEit Transfer,Critical,02:06.5
CVE-2023-42793,JetBrains TeamCity,8.9,73,Yes,Available,Real CVE affecting JetBrains TeamCity,Medium,02:06.5
CVE-2023-42795,Google Chrome,5.4,61,No,Not Available,Real CVE affecting Google Chrome,Critical,02:06.5
CVE-2023-44487,HTTP/2 Protocol,5.8,75,Yes,Available,Real CVE affecting HTTP/2 Protocol,Medium,02:06.5
CVE-2023-4911,GNU C Library (glibc),9.5,55,No,Available,Real CVE affecting GNU C Library (glibc),High,02:06.5
CVE-2020-5902,F5 BIG-IP,7.4,13,Yes,Not Available,Real CVE affecting F5 BIG-IP,Critical,02:06.5
CVE-2021-3156,Sudo,5.8,88,No,Available,Real CVE affecting Sudo,Critical,02:06.5
CVE-2020-3452,Cisco ASA,7.6,36,Yes,Not Available,Real CVE affecting Cisco ASA,Critical,02:06.5
CVE-2020-2551,Oracle WebLogic Server,5.7,60,Yes,Not Available,Real CVE affecting Oracle WebLogic Server,Medium,02:06.5
CVE-2020-5135,SonicWall VPN,6.4,44,Yes,Available,Real CVE affecting SonicWall VPN,High,02:06.5
CVE-2021-44228,Apache Log4j,5,88,Yes,Available,Real CVE affecting Apache Log4j,Critical,02:06.5
CVE-2021-45046,Apache Log4j,5.3,70,No,Not Available,Real CVE affecting Apache Log4j,Medium,02:06.5
CVE-2021-45105,Apache Log4j,8.7,69,No,Available,Real CVE affecting Apache Log4j,Critical,02:06.5
CVE-2021-4104,Apache Log4j,8.1,89,No,Not Available,Real CVE affecting Apache Log4j,Medium,02:06.5
CVE-2021-44832,Apache Log4j,9.3,44,Yes,Not Available,Real CVE affecting Apache Log4j,Medium,02:06.5
CVE-2023-22515,Atlassian Confluence,8.8,58,Yes,Not Available,Real CVE affecting Atlassian Confluence,High,02:06.5
CVE-2023-22518,Atlassian Confluence,7.2,77,No,Not Available,Real CVE affecting Atlassian Confluence,Critical,02:06.5
CVE-2021-35211,SolarWinds Serv-U,7.9,25,Yes,Available,Real CVE affecting SolarWinds Serv-U,High,02:06.5
CVE-2020-14750,Oracle WebLogic Server,7.6,83,Yes,Not Available,Real CVE affecting Oracle WebLogic Server,Low,02:06.5
CVE-2021-38647,Azure OMI,8.9,44,Yes,Available,Real CVE affecting Azure OMI,High,02:06.5
CVE-2021-42321,Microsoft Exchange Server,8.1,70,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,Low,02:06.5
CVE-2022-0847,Linux Kernel,6.7,42,No,Not Available,Real CVE affecting Linux Kernel,Critical,02:06.5
CVE-2021-26084,Atlassian Confluence,9.8,14,No,Available,Real CVE affecting Atlassian Confluence,Critical,02:06.5
CVE-2021-34523,Microsoft Exchange Server,7.7,37,No,Not Available,Real CVE affecting Microsoft Exchange Server,Medium,02:06.5
CVE-2020-0601,Microsoft Windows,8.6,20,Yes,Available,Real CVE affecting Microsoft Windows,High,02:06.5
CVE-2020-0796,Microsoft Windows,6.3,65,No,Not Available,Real CVE affecting Microsoft Windows,Critical,02:06.5
CVE-2020-1350,Microsoft Windows DNS Server,7.4,63,Yes,Not Available,Real CVE affecting Microsoft Windows DNS Server,Low,02:06.5
CVE-2020-1472,Microsoft Netlogon,8.7,18,Yes,Available,Real CVE affecting Microsoft Netlogon,Critical,02:06.5
CVE-2020-14882,Oracle WebLogic Server,7.9,60,Yes,Not Available,Real CVE affecting Oracle WebLogic Server,Medium,02:06.5
CVE-2020-17087,Microsoft Windows Kernel,8.4,25,No,Available,Real CVE affecting Microsoft Windows Kernel,High,02:06.5
CVE-2021-22986,F5 BIG-IP,9.7,57,Yes,Available,Real CVE affecting F5 BIG-IP,Critical,02:06.5
CVE-2021-26855,Microsoft Exchange Server,9.6,27,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,High,02:06.5
CVE-2021-21972,VMware vCenter Server,8.4,84,Yes,Not Available,Real CVE affecting VMware vCenter Server,Low,02:06.5
CVE-2021-34473,Microsoft Exchange Server,9,13,No,Available,Real CVE affecting Microsoft Exchange Server,High,02:06.5
CVE-2021-34527,Microsoft Windows Print Spooler,6.5,18,No,Available,Real CVE affecting Microsoft Windows Print Spooler,High,02:06.5
CVE-2021-40444,Microsoft MSHTML,5.6,89,Yes,Available,Real CVE affecting Microsoft MSHTML,Critical,02:06.5
CVE-2022-0185,Linux Kernel,6,88,Yes,Available,Real CVE affecting Linux Kernel,High,02:06.5
CVE-2022-22965,Spring Framework,6.8,92,Yes,Not Available,Real CVE affecting Spring Framework,Low,02:06.5
CVE-2022-26134,Atlassian Confluence,5.8,68,Yes,Available,Real CVE affecting Atlassian Confluence,Low,02:06.5
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool,7.1,76,No,Available,Real CVE affecting Microsoft Windows Support Diagnostic Tool,Critical,02:06.5
CVE-2022-3602,OpenSSL,7.2,64,No,Not Available,Real CVE affecting OpenSSL,Low,02:06.5
CVE-2022-40684,Fortinet FortiOS,7.1,63,Yes,Available,Real CVE affecting Fortinet FortiOS,Medium,02:06.5
CVE-2022-47966,Zoho ManageEngine,5.1,94,No,Not Available,Real CVE affecting Zoho ManageEngine,Low,02:06.5
CVE-2023-0464,OpenSSL,8.4,44,No,Not Available,Real CVE affecting OpenSSL,Low,02:06.5
CVE-2023-23397,Microsoft Outlook,7,67,Yes,Available,Real CVE affecting Microsoft Outlook,Low,02:06.5
CVE-2023-27350,PaperCut NG/MF,9.8,26,No,Not Available,Real CVE affecting PaperCut NG/MF,Medium,02:06.5
CVE-2023-28252,Microsoft Windows Common Log File System,8.9,82,Yes,Available,Real CVE affecting Microsoft Windows Common Log File System,Medium,02:06.5
CVE-2023-2868,Barracuda ESG,5.8,51,No,Not Available,Real CVE affecting Barracuda ESG,Medium,02:06.5
CVE-2023-3519,Citrix NetScaler ADC,6.9,31,Yes,Available,Real CVE affecting Citrix NetScaler ADC,Medium,02:06.5
CVE-2023-36884,Microsoft Office,7.1,69,No,Available,Real CVE affecting Microsoft Office,Low,02:06.5
CVE-2023-40044,Progress MOVEit Transfer,8,60,No,Available,Real CVE affecting Progress MOVEit Transfer,Low,02:06.5
CVE-2023-42793,JetBrains TeamCity,6.8,30,Yes,Available,Real CVE affecting JetBrains TeamCity,High,02:06.5
CVE-2023-42795,Google Chrome,6.7,87,Yes,Not Available,Real CVE affecting Google Chrome,High,02:06.5
CVE-2023-44487,HTTP/2 Protocol,7,46,Yes,Available,Real CVE affecting HTTP/2 Protocol,Medium,02:06.5
CVE-2023-4911,GNU C Library (glibc),6,34,Yes,Available,Real CVE affecting GNU C Library (glibc),Medium,02:06.5
CVE-2020-5902,F5 BIG-IP,5.5,64,Yes,Not Available,Real CVE affecting F5 BIG-IP,Medium,02:06.5
CVE-2021-3156,Sudo,5.1,14,Yes,Not Available,Real CVE affecting Sudo,Medium,02:06.5
CVE-2020-3452,Cisco ASA,7.4,24,No,Available,Real CVE affecting Cisco ASA,Critical,02:06.5
CVE-2020-2551,Oracle WebLogic Server,5,47,Yes,Available,Real CVE affecting Oracle WebLogic Server,Low,02:06.5
CVE-2020-5135,SonicWall VPN,8,30,Yes,Not Available,Real CVE affecting SonicWall VPN,High,02:06.5
CVE-2021-44228,Apache Log4j,8.7,25,No,Not Available,Real CVE affecting Apache Log4j,Low,02:06.5
CVE-2021-45046,Apache Log4j,8.3,29,No,Available,Real CVE affecting Apache Log4j,High,02:06.5
CVE-2021-45105,Apache Log4j,5.9,50,No,Available,Real CVE affecting Apache Log4j,Medium,02:06.5
CVE-2021-4104,Apache Log4j,5.6,43,No,Not Available,Real CVE affecting Apache Log4j,High,02:06.5
CVE-2021-44832,Apache Log4j,6.5,52,Yes,Not Available,Real CVE affecting Apache Log4j,High,02:06.5
CVE-2023-22515,Atlassian Confluence,6.4,63,No,Available,Real CVE affecting Atlassian Confluence,Critical,02:06.5
CVE-2023-22518,Atlassian Confluence,7.9,71,No,Not Available,Real CVE affecting Atlassian Confluence,Medium,02:06.5
CVE-2021-35211,SolarWinds Serv-U,5,34,No,Not Available,Real CVE affecting SolarWinds Serv-U,Low,02:06.5
